"EMEC","UniqueID","TempID","Collector","InsectFK","PlantFK","PanFK","ConditionsFK","GeographyFK"
NA,"YOSE-7420_EMEC_565",565,"LCP",23,43,1,81,21
NA,"YOSE-7420_EMEC_566",566,"LCP",23,43,1,81,21
NA,"YOSE-7420_EMEC_567",567,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_568",568,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_569",569,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_570",570,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_571",571,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_572",572,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_573",573,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_574",574,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_575",575,"LCP",86,43,1,81,21
NA,"YOSE-7420_EMEC_576",576,"LCP",4,43,1,81,21
NA,"YOSE-7420_EMEC_577",577,"LCP",87,43,1,81,21
NA,"YOSE-7420_EMEC_578",578,"LCP",4,43,1,81,21
NA,"YOSE-7420_EMEC_579",579,"LCP",31,43,1,81,21
NA,"YOSE-7420_EMEC_580",580,"LCP",20,43,1,81,21
NA,"YOSE-7420_EMEC_581",581,"LCP",62,43,1,81,21
NA,"YOSE-7420_EMEC_582",582,"LCP",31,43,1,81,21
NA,"YOSE-7420_EMEC_3173",3173,"LCP",86,50,1,177,32
NA,"YOSE-7420_EMEC_3334",3334,"CRP",95,5,1,97,26
NA,"YOSE-7420_EMEC_3335",3335,"CRP",17,5,1,97,26
NA,"YOSE-7420_EMEC_3336",3336,"CRP",17,5,1,97,26
NA,"YOSE-7420_EMEC_3337",3337,"CRP",27,5,1,97,26
NA,"YOSE-7420_EMEC_3338",3338,"CRP",17,5,1,97,26
NA,"YOSE-7420_EMEC_3339",3339,"CRP",17,5,1,97,26
NA,"YOSE-7420_EMEC_3340",3340,"CRP",17,5,1,97,26
NA,"YOSE-7420_EMEC_3341",3341,"CRP",17,5,1,97,26
NA,"YOSE-7420_EMEC_3342",3342,"CRP",17,5,1,97,26
NA,"YOSE-7420_EMEC_3343",3343,"CRP",76,5,1,97,26
NA,"YOSE-7420_EMEC_3344",3344,"CRP",20,5,1,97,26
NA,"YOSE-7420_EMEC_3345",3345,"CRP",20,5,1,97,26
NA,"YOSE-7420_EMEC_3346",3346,"CRP",17,43,1,97,26
NA,"YOSE-7420_EMEC_3347",3347,"CRP",23,54,1,97,26
NA,"YOSE-7420_EMEC_3348",3348,"CRP",86,54,1,97,26
NA,"YOSE-7420_EMEC_3349",3349,"CRP",23,54,1,97,26
NA,"YOSE-7420_EMEC_3350",3350,"CRP",86,54,1,97,26
NA,"YOSE-7420_EMEC_3351",3351,"CRP",98,54,1,97,26
NA,"YOSE-7420_EMEC_3352",3352,"CRP",8,12,1,97,26
NA,"YOSE-7420_EMEC_3392",3392,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3393",3393,"CRP",60,54,1,161,30
NA,"YOSE-7420_EMEC_3394",3394,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3395",3395,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3396",3396,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3397",3397,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3398",3398,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3399",3399,"CRP",86,54,1,161,30
NA,"YOSE-7420_EMEC_3400",3400,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3401",3401,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3402",3402,"CRP",23,54,1,161,30
NA,"YOSE-7420_EMEC_3403",3403,"CRP",60,54,1,161,30
NA,"YOSE-7420_EMEC_3404",3404,"CRP",100,54,1,161,30
NA,"YOSE-7420_EMEC_3405",3405,"CRP",101,54,1,161,30
NA,"YOSE-7420_EMEC_3406",3406,"CRP",28,54,1,161,30
NA,"YOSE-7420_EMEC_3407",3407,"CRP",13,54,1,161,30
NA,"YOSE-7420_EMEC_3408",3408,"CRP",8,54,1,161,30
NA,"YOSE-7420_EMEC_3409",3409,"LCP",102,45,1,113,27
NA,"YOSE-7420_EMEC_3410",3410,"LCP",102,45,1,113,27
NA,"YOSE-7420_EMEC_3411",3411,"LCP",23,45,1,113,27
NA,"YOSE-7420_EMEC_3412",3412,"LCP",86,45,1,113,27
NA,"YOSE-7420_EMEC_3413",3413,"LCP",17,45,1,113,27
NA,"YOSE-7420_EMEC_3414",3414,"LCP",17,45,1,113,27
NA,"YOSE-7420_EMEC_3415",3415,"LCP",76,45,1,113,27
NA,"YOSE-7420_EMEC_3416",3416,"LCP",8,45,1,113,27
NA,"YOSE-7420_EMEC_3417",3417,"LCP",20,45,1,113,27
NA,"YOSE-7420_EMEC_3418",3418,"LCP",103,45,1,113,27
NA,"YOSE-7420_EMEC_3460",3460,"CRP",66,32,1,161,30
NA,"YOSE-7420_EMEC_3461",3461,"CRP",23,34,1,161,30
NA,"YOSE-7420_EMEC_3462",3462,"CRP",20,66,1,161,30
NA,"YOSE-7420_EMEC_3502",3502,"LCP",23,21,1,113,27
NA,"YOSE-7420_EMEC_3503",3503,"LCP",23,21,1,113,27
NA,"YOSE-7420_EMEC_3504",3504,"LCP",86,21,1,113,27
NA,"YOSE-7420_EMEC_3505",3505,"LCP",86,21,1,113,27
NA,"YOSE-7420_EMEC_3506",3506,"LCP",86,21,1,113,27
NA,"YOSE-7420_EMEC_3507",3507,"LCP",17,21,1,113,27
NA,"YOSE-7420_EMEC_3508",3508,"LCP",104,21,1,113,27
NA,"YOSE-7420_EMEC_3509",3509,"LCP",104,21,1,113,27
NA,"YOSE-7420_EMEC_3510",3510,"LCP",60,54,1,113,27
NA,"YOSE-7420_EMEC_3511",3511,"LCP",23,54,1,113,27
NA,"YOSE-7420_EMEC_3512",3512,"LCP",60,54,1,113,27
NA,"YOSE-7420_EMEC_3513",3513,"LCP",86,54,1,113,27
NA,"YOSE-7420_EMEC_3514",3514,"LCP",86,54,1,113,27
NA,"YOSE-7420_EMEC_3515",3515,"LCP",8,54,1,113,27
NA,"YOSE-7420_EMEC_3516",3516,"LCP",105,54,1,113,27
NA,"YOSE-7420_EMEC_3517",3517,"LCP",20,54,1,113,27
NA,"YOSE-7420_EMEC_3518",3518,"LCP",15,54,1,113,27
NA,"YOSE-7420_EMEC_3519",3519,"LCP",20,31,1,113,27
NA,"YOSE-7420_EMEC_3520",3520,"LCP",71,32,1,113,27
NA,"YOSE-7420_EMEC_3521",3521,"LCP",106,32,1,113,27
NA,"YOSE-7420_EMEC_3522",3522,"GH",17,24,1,129,28
NA,"YOSE-7420_EMEC_3523",3523,"GH",37,50,1,129,28
NA,"YOSE-7420_EMEC_3524",3524,"GH",107,50,1,129,28
NA,"YOSE-7420_EMEC_3525",3525,"GH",87,43,1,129,28
NA,"YOSE-7420_EMEC_3537",3537,"GH",60,3,1,145,29
NA,"YOSE-7420_EMEC_3538",3538,"GH",86,3,1,145,29
NA,"YOSE-7420_EMEC_3539",3539,"GH",84,67,1,145,29
NA,"YOSE-7420_EMEC_3540",3540,"GH",84,67,1,145,29
NA,"YOSE-7420_EMEC_3541",3541,"GH",109,33,1,145,29
NA,"YOSE-7420_EMEC_3542",3542,"GH",60,33,1,145,29
NA,"YOSE-7420_EMEC_3543",3543,"GH",17,33,1,145,29
NA,"YOSE-7420_EMEC_3544",3544,"GH",110,33,1,145,29
NA,"YOSE-7420_EMEC_3545",3545,"GH",31,33,1,145,29
NA,"YOSE-7420_EMEC_3546",3546,"GH",109,42,1,145,29
NA,"YOSE-7420_EMEC_3547",3547,"GH",20,42,1,145,29
NA,"YOSE-7420_EMEC_4731",4731,"LCP",64,32,1,209,53
NA,"YOSE-7420_EMEC_4732",4732,"LCP",20,14,1,209,53
NA,"YOSE-7420_EMEC_4733",4733,"LCP",18,14,1,209,53
NA,"YOSE-7420_EMEC_4734",4734,"LCP",25,14,1,209,53
NA,"YOSE-7420_EMEC_4735",4735,"LCP",18,14,1,209,53
NA,"YOSE-7420_EMEC_4736",4736,"LCP",18,14,1,209,53
NA,"YOSE-7420_EMEC_4737",4737,"LCP",18,14,1,209,53
NA,"YOSE-7420_EMEC_6717",6717,"CRP",112,14,1,225,55
NA,"YOSE-7420_EMEC_6718",6718,"CRP",8,14,1,225,55
NA,"YOSE-7420_EMEC_6728",6728,"CK",113,25,1,65,10
NA,"YOSE-7420_EMEC_6732",6732,"LCP",55,4,1,1,1
NA,"YOSE-7420_EMEC_6733",6733,"CK",52,25,1,65,10
NA,"YOSE-7420_EMEC_6734",6734,"LCP",115,14,1,1,1
NA,"YOSE-7420_EMEC_6735",6735,"LCP",116,2,1,1,1
NA,"YOSE-7420_EMEC_6737",6737,"LCP",50,66,1,49,8
NA,"YOSE-7420_EMEC_6738",6738,"LCP",115,54,1,49,8
NA,"YOSE-7420_EMEC_6739",6739,"LCP",50,54,1,49,8
NA,"YOSE-7420_EMEC_6740",6740,"LCP",115,2,1,49,8
NA,"YOSE-7420_EMEC_6741",6741,"LKM",52,54,1,17,3
NA,"YOSE-7420_EMEC_6763",6763,"CRP",8,5,1,97,26
NA,"YOSE-7420_EMEC_6808",6808,"GH",115,33,1,145,29
NA,"YOSE-7420_EMEC_6810",6810,"CRP",119,5,1,97,26
NA,"YOSE-7420_EMEC_6811",6811,"CRP",120,5,1,97,26
NA,"YOSE-7420_EMEC_6815",6815,"LCP",8,54,1,49,8
1040469,"YOSE-7420_EMEC_7853",7853,"LCP",37,54,1,294,1
1040470,"YOSE-7420_EMEC_7854",7854,"LCP",37,54,1,294,1
1040471,"YOSE-7420_EMEC_7855",7855,"LCP",28,54,1,294,1
1040472,"YOSE-7420_EMEC_7856",7856,"LCP",13,54,1,294,1
1040478,"YOSE-7420_EMEC_7862",7862,"LCP",7,11,1,294,1
1040479,"YOSE-7420_EMEC_7863",7863,"LCP",7,11,1,294,1
1040480,"YOSE-7420_EMEC_7864",7864,"LCP",7,11,1,294,1
1040481,"YOSE-7420_EMEC_7865",7865,"LCP",7,11,1,294,1
1040482,"YOSE-7420_EMEC_7866",7866,"LCP",7,11,1,294,1
1040483,"YOSE-7420_EMEC_7867",7867,"LCP",7,11,1,294,1
1040490,"YOSE-7420_EMEC_7874",7874,"LCP",37,15,1,294,1
1040503,"YOSE-7420_EMEC_7887",7887,"LCP",37,61,1,294,1
1040504,"YOSE-7420_EMEC_7888",7888,"LCP",2,61,1,294,1
1040537,"YOSE-7420_EMEC_7921",7921,"LCP",37,72,1,294,1
1040538,"YOSE-7420_EMEC_7922",7922,"LCP",37,72,1,294,1
1040539,"YOSE-7420_EMEC_7923",7923,"LCP",37,72,1,294,1
1040540,"YOSE-7420_EMEC_7924",7924,"LCP",37,72,1,294,1
1040541,"YOSE-7420_EMEC_7925",7925,"LCP",37,72,1,294,1
1040542,"YOSE-7420_EMEC_7926",7926,"LCP",1,72,1,294,1
1040543,"YOSE-7420_EMEC_7927",7927,"LCP",37,72,1,294,1
1040544,"YOSE-7420_EMEC_7928",7928,"LCP",2,72,1,294,1
1040545,"YOSE-7420_EMEC_7929",7929,"LCP",121,72,1,294,1
1040546,"YOSE-7420_EMEC_7930",7930,"LCP",2,72,1,294,1
1040547,"YOSE-7420_EMEC_7931",7931,"LCP",122,72,1,294,1
1040548,"YOSE-7420_EMEC_7932",7932,"LCP",2,72,1,294,1
1040558,"YOSE-7420_EMEC_7942",7942,"LCP",8,14,1,294,1
1040559,"YOSE-7420_EMEC_7943",7943,"LCP",8,14,1,294,1
1040560,"YOSE-7420_EMEC_7944",7944,"LCP",82,14,1,294,1
1040561,"YOSE-7420_EMEC_7945",7945,"LCP",8,14,1,294,1
1040562,"YOSE-7420_EMEC_7946",7946,"LCP",8,14,1,294,1
1040565,"YOSE-7420_EMEC_7949",7949,"LCP",8,25,1,294,1
1040566,"YOSE-7420_EMEC_7950",7950,"LCP",31,25,1,294,1
1040567,"YOSE-7420_EMEC_7951",7951,"LCP",8,2,1,294,1
1040568,"YOSE-7420_EMEC_7952",7952,"LCP",7,2,1,294,1
1040569,"YOSE-7420_EMEC_7953",7953,"LCP",7,2,1,294,1
1040575,"YOSE-7420_EMEC_7959",7959,"LTC",8,14,1,522,55
1040576,"YOSE-7420_EMEC_7960",7960,"LTC",24,14,1,522,55
1040577,"YOSE-7420_EMEC_7961",7961,"LTC",7,14,1,522,55
1040578,"YOSE-7420_EMEC_7962",7962,"LTC",8,14,1,522,55
1040579,"YOSE-7420_EMEC_7963",7963,"LTC",8,14,1,522,55
1040615,"YOSE-7420_EMEC_7999",7999,"LCP",23,54,1,314,3
1040616,"YOSE-7420_EMEC_8000",8000,"LCP",123,54,1,314,3
1040617,"YOSE-7420_EMEC_8001",8001,"LCP",27,54,1,314,3
1040618,"YOSE-7420_EMEC_8002",8002,"LCP",37,54,1,314,3
1040619,"YOSE-7420_EMEC_8003",8003,"LCP",13,54,1,314,3
1040620,"YOSE-7420_EMEC_8004",8004,"LCP",13,54,1,314,3
1040621,"YOSE-7420_EMEC_8005",8005,"LCP",124,54,1,314,3
1040622,"YOSE-7420_EMEC_8006",8006,"LCP",12,54,1,314,3
1040623,"YOSE-7420_EMEC_8007",8007,"LCP",7,54,1,314,3
1040644,"YOSE-7420_EMEC_8028",8028,"LCP",42,57,1,314,3
1040645,"YOSE-7420_EMEC_8029",8029,"LCP",20,57,1,314,3
1040646,"YOSE-7420_EMEC_8030",8030,"LCP",20,57,1,314,3
1040647,"YOSE-7420_EMEC_8031",8031,"LCP",20,57,1,314,3
1040648,"YOSE-7420_EMEC_8032",8032,"LCP",8,57,1,314,3
1040654,"YOSE-7420_EMEC_8038",8038,"LTC",23,64,1,330,7
1040655,"YOSE-7420_EMEC_8039",8039,"LTC",37,64,1,330,7
1040656,"YOSE-7420_EMEC_8040",8040,"LTC",36,64,1,330,7
1040679,"YOSE-7420_EMEC_8063",8063,"LCP",59,2,1,314,3
1040680,"YOSE-7420_EMEC_8064",8064,"LCP",8,2,1,314,3
1040681,"YOSE-7420_EMEC_8065",8065,"LCP",7,2,1,314,3
1040682,"YOSE-7420_EMEC_8066",8066,"LCP",17,58,1,314,3
1040683,"YOSE-7420_EMEC_8067",8067,"LCP",125,58,1,314,3
1040684,"YOSE-7420_EMEC_8068",8068,"LCP",41,58,1,314,3
1040685,"YOSE-7420_EMEC_8069",8069,"LCP",20,58,1,314,3
1040686,"YOSE-7420_EMEC_8070",8070,"LCP",42,58,1,314,3
1040687,"YOSE-7420_EMEC_8071",8071,"LCP",31,58,1,314,3
1040688,"YOSE-7420_EMEC_8072",8072,"LCP",8,58,1,314,3
1040689,"YOSE-7420_EMEC_8073",8073,"LCP",8,63,1,314,3
1040693,"YOSE-7420_EMEC_8077",8077,"KK",37,63,1,538,59
1040701,"YOSE-7420_EMEC_8085",8085,"KK",17,38,1,538,59
1040702,"YOSE-7420_EMEC_8086",8086,"KK",17,38,1,538,59
1040703,"YOSE-7420_EMEC_8087",8087,"KK",17,38,1,538,59
1040704,"YOSE-7420_EMEC_8088",8088,"KK",17,38,1,538,59
1040705,"YOSE-7420_EMEC_8089",8089,"KK",17,38,1,538,59
1040706,"YOSE-7420_EMEC_8090",8090,"KK",17,38,1,538,59
1040718,"YOSE-7420_EMEC_8102",8102,"KK",37,38,1,538,59
1040719,"YOSE-7420_EMEC_8103",8103,"KK",41,38,1,538,59
1040720,"YOSE-7420_EMEC_8104",8104,"KK",42,38,1,538,59
1040721,"YOSE-7420_EMEC_8105",8105,"KK",42,38,1,538,59
1040722,"YOSE-7420_EMEC_8106",8106,"KK",17,38,1,538,59
1040723,"YOSE-7420_EMEC_8107",8107,"KK",17,38,1,538,59
1040725,"YOSE-7420_EMEC_8109",8109,"LTC",126,64,1,550,63
1040726,"YOSE-7420_EMEC_8110",8110,"LTC",8,64,1,550,63
1040727,"YOSE-7420_EMEC_8111",8111,"LTC",93,64,1,550,63
1040740,"YOSE-7420_EMEC_8124",8124,"LCP",19,14,1,506,53
1040741,"YOSE-7420_EMEC_8125",8125,"LCP",19,14,1,506,53
1040742,"YOSE-7420_EMEC_8126",8126,"LCP",19,14,1,506,53
1040743,"YOSE-7420_EMEC_8127",8127,"LCP",25,14,1,506,53
1040744,"YOSE-7420_EMEC_8128",8128,"LCP",19,14,1,506,53
1040745,"YOSE-7420_EMEC_8129",8129,"LCP",128,14,1,506,53
1040746,"YOSE-7420_EMEC_8130",8130,"LCP",8,14,1,506,53
1040747,"YOSE-7420_EMEC_8131",8131,"LCP",129,14,1,506,53
1040750,"YOSE-7420_EMEC_8134",8134,"LCP",7,11,1,506,53
1040753,"YOSE-7420_EMEC_8137",8137,"LCP",121,43,1,506,53
1040754,"YOSE-7420_EMEC_8138",8138,"LCP",2,43,1,506,53
1040760,"YOSE-7420_EMEC_8144",8144,"KK",36,30,1,362,10
1040761,"YOSE-7420_EMEC_8145",8145,"KK",92,25,1,362,10
1040762,"YOSE-7420_EMEC_8146",8146,"KK",23,50,1,362,10
1040772,"YOSE-7420_EMEC_8156",8156,"LCP",20,14,1,566,73
1040773,"YOSE-7420_EMEC_8157",8157,"LCP",8,5,1,566,73
1040774,"YOSE-7420_EMEC_8158",8158,"LCP",20,5,1,566,73
1040775,"YOSE-7420_EMEC_8159",8159,"LCP",20,5,1,566,73
1040787,"YOSE-7420_EMEC_8171",8171,"LTC",17,43,1,378,21
1040788,"YOSE-7420_EMEC_8172",8172,"LTC",124,43,1,378,21
1040789,"YOSE-7420_EMEC_8173",8173,"LTC",17,43,1,378,21
1041135,"YOSE-7420_EMEC_8519",8519,"LCP",102,45,1,410,27
1041136,"YOSE-7420_EMEC_8520",8520,"LCP",102,45,1,410,27
1041137,"YOSE-7420_EMEC_8521",8521,"LCP",23,45,1,410,27
1041138,"YOSE-7420_EMEC_8522",8522,"LCP",23,45,1,410,27
1041139,"YOSE-7420_EMEC_8523",8523,"LCP",23,45,1,410,27
1041140,"YOSE-7420_EMEC_8524",8524,"LCP",23,45,1,410,27
1041141,"YOSE-7420_EMEC_8525",8525,"LCP",17,45,1,410,27
1041142,"YOSE-7420_EMEC_8526",8526,"LCP",17,45,1,410,27
1041143,"YOSE-7420_EMEC_8527",8527,"LCP",17,45,1,410,27
1041144,"YOSE-7420_EMEC_8528",8528,"LCP",40,45,1,410,27
1041145,"YOSE-7420_EMEC_8529",8529,"LCP",131,45,1,410,27
1041146,"YOSE-7420_EMEC_8530",8530,"LCP",131,45,1,410,27
1041153,"YOSE-7420_EMEC_8537",8537,"LCP",23,54,1,410,27
1041154,"YOSE-7420_EMEC_8538",8538,"LCP",23,54,1,410,27
1041155,"YOSE-7420_EMEC_8539",8539,"LCP",23,54,1,410,27
1041156,"YOSE-7420_EMEC_8540",8540,"LCP",23,54,1,410,27
1041157,"YOSE-7420_EMEC_8541",8541,"LCP",23,54,1,410,27
1041158,"YOSE-7420_EMEC_8542",8542,"LCP",23,54,1,410,27
1041159,"YOSE-7420_EMEC_8543",8543,"LCP",23,54,1,410,27
1041160,"YOSE-7420_EMEC_8544",8544,"LCP",23,54,1,410,27
1041161,"YOSE-7420_EMEC_8545",8545,"LCP",23,54,1,410,27
1041162,"YOSE-7420_EMEC_8546",8546,"LCP",23,54,1,410,27
1041163,"YOSE-7420_EMEC_8547",8547,"LCP",131,54,1,410,27
1041164,"YOSE-7420_EMEC_8548",8548,"LCP",12,54,1,410,27
1041165,"YOSE-7420_EMEC_8549",8549,"LCP",12,54,1,410,27
1041170,"YOSE-7420_EMEC_8554",8554,"LCP",132,21,1,410,27
1041171,"YOSE-7420_EMEC_8555",8555,"LCP",84,21,1,410,27
1041172,"YOSE-7420_EMEC_8556",8556,"LCP",84,21,1,410,27
1041173,"YOSE-7420_EMEC_8557",8557,"LCP",84,21,1,410,27
1041174,"YOSE-7420_EMEC_8558",8558,"LCP",84,21,1,410,27
1041175,"YOSE-7420_EMEC_8559",8559,"LCP",86,21,1,410,27
1041176,"YOSE-7420_EMEC_8560",8560,"LCP",104,21,1,410,27
1041177,"YOSE-7420_EMEC_8561",8561,"LCP",20,21,1,410,27
1041178,"YOSE-7420_EMEC_8562",8562,"LCP",20,21,1,410,27
1041182,"YOSE-7420_EMEC_8566",8566,"KK",134,27,1,426,28
1041183,"YOSE-7420_EMEC_8567",8567,"KK",134,27,1,426,28
1041184,"YOSE-7420_EMEC_8568",8568,"KK",134,27,1,426,28
1041185,"YOSE-7420_EMEC_8569",8569,"KK",135,27,1,426,28
1041186,"YOSE-7420_EMEC_8570",8570,"KK",8,27,1,426,28
1041189,"YOSE-7420_EMEC_8573",8573,"KK",89,5,1,426,28
1041190,"YOSE-7420_EMEC_8574",8574,"KK",17,5,1,426,28
1041191,"YOSE-7420_EMEC_8575",8575,"KK",17,5,1,426,28
1041192,"YOSE-7420_EMEC_8576",8576,"KK",17,5,1,426,28
1041193,"YOSE-7420_EMEC_8577",8577,"KK",17,50,1,426,28
1041194,"YOSE-7420_EMEC_8578",8578,"KK",17,50,1,426,28
1041209,"YOSE-7420_EMEC_8593",8593,"KK",76,24,1,426,28
1041210,"YOSE-7420_EMEC_8594",8594,"KK",62,24,1,426,28
1041235,"YOSE-7420_EMEC_8619",8619,"LCP",62,60,1,410,27
1041236,"YOSE-7420_EMEC_8620",8620,"LTC",17,5,1,474,32
1041237,"YOSE-7420_EMEC_8621",8621,"LTC",17,5,1,474,32
1041238,"YOSE-7420_EMEC_8622",8622,"LTC",17,5,1,474,32
1041239,"YOSE-7420_EMEC_8623",8623,"LTC",17,5,1,474,32
1041240,"YOSE-7420_EMEC_8624",8624,"LTC",7,24,1,474,32
1041265,"YOSE-7420_EMEC_8649",8649,"LCP",49,25,1,294,1
1041266,"YOSE-7420_EMEC_8650",8650,"LCP",55,25,1,294,1
1041272,"YOSE-7420_EMEC_8656",8656,"LCP",52,14,1,294,1
1041273,"YOSE-7420_EMEC_8657",8657,"LCP",53,14,1,294,1
1041274,"YOSE-7420_EMEC_8658",8658,"LCP",53,14,1,294,1
1041275,"YOSE-7420_EMEC_8659",8659,"LCP",115,14,1,294,1
1041276,"YOSE-7420_EMEC_8660",8660,"LCP",52,14,1,294,1
1041277,"YOSE-7420_EMEC_8661",8661,"LCP",52,14,1,294,1
1041280,"YOSE-7420_EMEC_8664",8664,"LCP",49,58,1,314,3
1041302,"YOSE-7420_EMEC_8686",8686,"LCP",137,3,1,442,29
1041303,"YOSE-7420_EMEC_8687",8687,"LCP",109,3,1,442,29
1041304,"YOSE-7420_EMEC_8688",8688,"LCP",137,3,1,442,29
1041305,"YOSE-7420_EMEC_8689",8689,"LCP",60,3,1,442,29
1041306,"YOSE-7420_EMEC_8690",8690,"LCP",60,3,1,442,29
1041307,"YOSE-7420_EMEC_8691",8691,"LCP",60,3,1,442,29
1041324,"YOSE-7420_EMEC_8708",8708,"LCP",109,33,1,442,29
1041325,"YOSE-7420_EMEC_8709",8709,"LCP",17,33,1,442,29
1041326,"YOSE-7420_EMEC_8710",8710,"LCP",17,33,1,442,29
1041327,"YOSE-7420_EMEC_8711",8711,"LCP",17,33,1,442,29
1041328,"YOSE-7420_EMEC_8712",8712,"LCP",31,33,1,442,29
1041329,"YOSE-7420_EMEC_8713",8713,"LCP",31,33,1,442,29
1041330,"YOSE-7420_EMEC_8714",8714,"LCP",31,33,1,442,29
1041331,"YOSE-7420_EMEC_8715",8715,"LCP",31,33,1,442,29
1041332,"YOSE-7420_EMEC_8716",8716,"LCP",30,33,1,442,29
1041333,"YOSE-7420_EMEC_8717",8717,"LCP",20,33,1,442,29
1041351,"YOSE-7420_EMEC_8735",8735,"LCP",20,42,1,442,29
1041352,"YOSE-7420_EMEC_8736",8736,"LCP",20,42,1,442,29
1041353,"YOSE-7420_EMEC_8737",8737,"LCP",20,42,1,442,29
1041354,"YOSE-7420_EMEC_8738",8738,"LCP",20,59,1,442,29
1041355,"YOSE-7420_EMEC_8739",8739,"LCP",8,59,1,442,29
1041362,"YOSE-7420_EMEC_8746",8746,"KK",17,5,1,394,26
1041363,"YOSE-7420_EMEC_8747",8747,"KK",17,5,1,394,26
1041364,"YOSE-7420_EMEC_8748",8748,"KK",17,5,1,394,26
1041365,"YOSE-7420_EMEC_8749",8749,"KK",100,5,1,394,26
1041366,"YOSE-7420_EMEC_8750",8750,"KK",20,5,1,394,26
1041367,"YOSE-7420_EMEC_8751",8751,"KK",20,5,1,394,26
1041368,"YOSE-7420_EMEC_8752",8752,"KK",8,5,1,394,26
1041374,"YOSE-7420_EMEC_8758",8758,"KK",23,54,1,394,26
1041375,"YOSE-7420_EMEC_8759",8759,"KK",124,54,1,394,26
1041376,"YOSE-7420_EMEC_8760",8760,"KK",12,54,1,394,26
1041382,"YOSE-7420_EMEC_8766",8766,"LTC",23,54,1,458,30
1041383,"YOSE-7420_EMEC_8767",8767,"LTC",23,54,1,458,30
1041384,"YOSE-7420_EMEC_8768",8768,"LTC",23,54,1,458,30
1041385,"YOSE-7420_EMEC_8769",8769,"LTC",23,54,1,458,30
1041386,"YOSE-7420_EMEC_8770",8770,"LTC",23,54,1,458,30
1041387,"YOSE-7420_EMEC_8771",8771,"LTC",23,54,1,458,30
1041388,"YOSE-7420_EMEC_8772",8772,"LTC",23,54,1,458,30
1041389,"YOSE-7420_EMEC_8773",8773,"LTC",23,54,1,458,30
1041390,"YOSE-7420_EMEC_8774",8774,"LTC",23,54,1,458,30
1041391,"YOSE-7420_EMEC_8775",8775,"LTC",23,54,1,458,30
1041392,"YOSE-7420_EMEC_8776",8776,"LTC",23,54,1,458,30
1041393,"YOSE-7420_EMEC_8777",8777,"LTC",23,54,1,458,30
1041394,"YOSE-7420_EMEC_8778",8778,"LTC",23,54,1,458,30
1041395,"YOSE-7420_EMEC_8779",8779,"LTC",23,54,1,458,30
1041396,"YOSE-7420_EMEC_8780",8780,"LTC",23,54,1,458,30
1041397,"YOSE-7420_EMEC_8781",8781,"LTC",23,54,1,458,30
1041398,"YOSE-7420_EMEC_8782",8782,"LTC",23,54,1,458,30
1041399,"YOSE-7420_EMEC_8783",8783,"LTC",23,54,1,458,30
1041400,"YOSE-7420_EMEC_8784",8784,"LTC",23,54,1,458,30
1041401,"YOSE-7420_EMEC_8785",8785,"LTC",23,54,1,458,30
1041402,"YOSE-7420_EMEC_8786",8786,"LTC",86,54,1,458,30
1041403,"YOSE-7420_EMEC_8787",8787,"LTC",86,54,1,458,30
1041404,"YOSE-7420_EMEC_8788",8788,"LTC",101,54,1,458,30
1041464,"YOSE-7420_EMEC_8848",8848,"LCP",49,58,1,314,3
1041465,"YOSE-7420_EMEC_8849",8849,"LCP",55,58,1,314,3
1041466,"YOSE-7420_EMEC_8850",8850,"LCP",55,58,1,314,3
NA,"YOSE-7420_EMEC_2847",2847,"CRP",132,45,1,117,27
NA,"YOSE-7420_EMEC_2848",2848,"CRP",23,45,1,117,27
NA,"YOSE-7420_EMEC_2849",2849,"CRP",23,45,1,117,27
NA,"YOSE-7420_EMEC_2850",2850,"CRP",23,45,1,117,27
NA,"YOSE-7420_EMEC_2851",2851,"CRP",23,45,1,117,27
NA,"YOSE-7420_EMEC_2852",2852,"CRP",20,45,1,117,27
NA,"YOSE-7420_EMEC_2853",2853,"CRP",66,32,1,117,27
NA,"YOSE-7420_EMEC_2854",2854,"CRP",66,32,1,117,27
NA,"YOSE-7420_EMEC_2855",2855,"CRP",23,21,1,117,27
NA,"YOSE-7420_EMEC_2856",2856,"CRP",23,21,1,117,27
NA,"YOSE-7420_EMEC_2857",2857,"CRP",86,21,1,117,27
NA,"YOSE-7420_EMEC_2858",2858,"CRP",17,21,1,117,27
